cid,dayhours,price,living_measure,lot_measure,coast,sight,ceil_measure,yr_built,zipcode,lat,long,furnished
7129303180,20141002T000000,310000,1290,6150,0,1,1290,1950,98118,47.5181,-122.257,0
8965500020,20150317T000000,780000,2110,9773,0,0,2110,1986,98006,47.5628,-122.115,1
4058800930,20140720T000000,385000,2370,6360,0,3,1280,1954,98178,47.5039,-122.24,0
3869900036,20140725T000000,451300,1420,814,0,0,1140,2008,98136,47.5429,-122.387,0
2566300100,20150327T000000,1390000,2650,11340,0,0,2650,1955,98004,47.626,-122.213,0
8818400450,20140508T000000,930000,2640,4080,0,0,1840,1912,98105,47.6636,-122.326,1
3541600210,20140618T000000,410000,1970,10500,0,0,1820,1961,98166,47.479,-122.356,0
9328500630,20150302T000000,545000,1670,6240,0,0,1240,1974,98008,47.6413,-122.113,0
5145100310,20150307T000000,305000,910,8008,0,0,910,1971,98034,47.726,-122.22,0
126059018,20150108T000000,395000,1780,10748,0,0,1780,1964,98072,47.762,-122.11,0
1873100390,20150302T000000,719000,2570,7173,0,0,2570,2005,98052,47.7073,-122.11,0
4036800770,20140917T000000,375000,1770,6650,0,0,1770,1958,98008,47.6011,-122.124,0
1126049095,20140926T000000,450000,2820,10208,0,1,1410,1954,98028,47.7609,-122.26,0
2722049218,20141027T000000,287500,2250,12000,0,0,2250,1985,98032,47.3715,-122.274,0
1545800290,20140905T000000,215000,1700,6675,0,0,1700,1997,98038,47.3638,-122.053,0
2473480350,20140519T000000,305000,1610,12247,0,0,1610,1981,98058,47.4476,-122.124,0
2025069025,20150429T000000,895000,3570,10273,0,3,2630,1935,98074,47.6394,-122.077,1
4447300165,20141223T000000,415000,760,4000,0,0,760,1944,98117,47.6896,-122.396,0
641900050,20140819T000000,335000,2160,8817,0,0,1460,1965,98133,47.7595,-122.356,0
5652601140,20141014T000000,640000,3150,7379,0,0,2430,1915,98115,47.6968,-122.3,0
622100092,20140716T000000,440000,1950,19747,0,0,1150,1979,98072,47.7685,-122.162,0
5318101040,20140731T000000,650000,1280,6000,0,0,1280,1965,98112,47.6339,-122.282,0
7202360600,20141008T000000,790000,3500,7519,0,0,3500,2004,98053,47.6799,-122.024,1
4389201075,20140731T000000,1900000,3680,13351,0,2,3680,1946,98004,47.6154,-122.214,1
31200020,20150319T000000,1040000,3050,8904,0,0,1650,1956,98040,47.5709,-122.214,0
7923250090,20150310T000000,1500000,3110,9015,0,4,1590,1980,98033,47.6624,-122.202,1
7657000540,20140902T000000,165000,1220,7980,0,0,1220,1944,98178,47.4924,-122.237,0
1445200110,20150421T000000,275000,1160,1103,0,0,890,2006,98133,47.7677,-122.315,0
524059093,20140825T000000,775000,1640,18730,0,0,1640,1946,98004,47.5975,-122.196,0
9528100963,20140806T000000,719000,1833,1706,0,0,1833,1998,98115,47.6827,-122.325,1
9421500010,20150205T000000,442500,1970,7902,0,0,1310,1960,98125,47.7249,-122.298,0
2423069039,20140806T000000,650000,2500,51836,0,0,1510,2013,98027,47.4694,-121.989,1
624100990,20140929T000000,725000,2420,12000,0,0,2420,1984,98077,47.7267,-122.063,1
9393700065,20150423T000000,515000,1300,5120,0,0,1300,1925,98116,47.5589,-122.394,0
7950303270,20150302T000000,585000,1110,6000,0,0,1010,1951,98118,47.5632,-122.282,0
8078350520,20140916T000000,550000,2080,7749,0,0,2080,1988,98029,47.5723,-122.021,0
8653600100,20150330T000000,750000,3120,15593,0,4,3120,1986,98074,47.6142,-122.065,1
1200019,20140508T000000,647500,2060,26036,0,0,1160,1947,98166,47.4444,-122.351,0
3396820150,20140506T000000,562000,3040,8111,0,0,3040,1984,98052,47.7157,-122.103,0
5506500170,20140912T000000,560000,2780,32880,0,0,2780,1993,98045,47.4798,-121.727,1
923000120,20150408T000000,515000,2200,7620,0,0,1130,1942,98177,47.7263,-122.363,0
1563102965,20140811T000000,1010000,3130,5000,0,0,3130,2014,98116,47.5656,-122.403,1
1726600110,20140717T000000,675000,2260,13209,0,0,2260,1977,98005,47.6385,-122.167,1
3188100400,20140603T000000,530000,1250,6041,0,0,1250,1942,98115,47.69,-122.304,0
6909700040,20140611T000000,813000,3370,6675,0,3,1920,1948,98144,47.5887,-122.291,0
3826500170,20141111T000000,283000,2130,8800,0,0,1270,1978,98030,47.383,-122.168,0
9209900335,20140509T000000,463000,1150,4400,0,0,1150,1905,98112,47.6226,-122.292,0
3345700165,20141202T000000,450000,2530,27227,0,0,2530,1987,98056,47.527,-122.193,0
1441000470,20140728T000000,458000,3217,4000,0,0,2587,2008,98055,47.4483,-122.203,0
723049434,20150408T000000,369950,1930,8254,0,0,1930,2014,98146,47.4973,-122.346,0
8857600220,20141023T000000,178500,1200,8470,0,0,1200,1961,98032,47.3864,-122.287,0
2419700030,20140825T000000,820000,3170,3862,0,0,3170,2008,98034,47.6705,-122.145,0
1794500870,20150327T000000,710000,1400,2250,0,0,1400,1909,98119,47.6373,-122.358,0
2934800025,20141216T000000,353750,1710,7490,0,0,1320,1956,98166,47.4544,-122.357,0
6382500076,20140910T000000,566950,1730,1902,0,0,1730,2014,98117,47.6944,-122.377,0
7452500340,20141204T000000,265000,1080,4930,0,0,1080,1950,98126,47.5209,-122.374,0
567000392,20141103T000000,363000,920,1201,0,0,800,2009,98144,47.5926,-122.295,0
3579000800,20141024T000000,509000,2600,9355,0,0,1840,1983,98028,47.7446,-122.249,1
2555900030,20141107T000000,320000,1520,8870,0,0,1520,1951,98155,47.7638,-122.317,0
1924059029,20140617T000000,4670000,9640,13068,1,4,4820,1983,98040,47.557,-122.21,1
8691300380,20150501T000000,795000,2940,12487,0,0,2940,1997,98075,47.5879,-121.973,1
7950700110,20141209T000000,224000,1100,10125,0,0,1100,1969,98092,47.3232,-122.103,0
1402810150,20150310T000000,315500,1160,10079,0,0,1160,1986,98019,47.7341,-121.976,0
34001540,20150423T000000,573300,1290,6600,0,2,870,1951,98136,47.531,-122.39,0
5540800130,20150318T000000,447500,1180,5100,0,0,1180,1926,98103,47.6947,-122.346,0
798000421,20150327T000000,292000,1730,21183,0,0,1030,1955,98168,47.5024,-122.332,0
3243100080,20150501T000000,270000,1130,7920,0,0,1130,1961,98059,47.4852,-122.125,0
9521101065,20150323T000000,580000,1220,5000,0,2,1220,1938,98103,47.6624,-122.348,0
3004800175,20150416T000000,165000,1050,5156,0,0,1050,1919,98106,47.5169,-122.358,0
3438503230,20141030T000000,395000,2510,5320,0,0,2510,2005,98106,47.5374,-122.357,0
4053200933,20140623T000000,249000,1000,19204,0,0,1000,1968,98042,47.3167,-122.081,0
4217400120,20141125T000000,978000,2390,4000,0,0,1690,1936,98105,47.6604,-122.28,1
1283800110,20140506T000000,776000,3040,6425,0,0,3040,2008,98052,47.6788,-122.117,0
2197600451,20141105T000000,631000,2270,2400,0,0,2270,1905,98122,47.6051,-122.319,0
7224000950,20141103T000000,238950,810,4838,0,0,810,1938,98055,47.4909,-122.203,0
2366400150,20150429T000000,670000,2290,39000,0,0,2290,1979,98052,47.7012,-122.12,0
7203220260,20140716T000000,1040000,4475,6642,0,0,4475,2014,98053,47.6849,-122.018,1
3580900260,20140505T000000,340000,1120,9022,0,0,1120,1962,98034,47.7296,-122.24,0
1796380330,20140623T000000,249900,1310,6738,0,0,1310,1990,98042,47.3694,-122.083,0
724069023,20150414T000000,1250000,1810,5070,1,4,1230,1967,98075,47.5814,-122.081,0
6623400356,20140702T000000,250000,1200,24805,0,0,1200,1984,98031,47.4236,-122.195,0
8092700220,20150411T000000,280000,1630,20750,0,0,1100,1975,98042,47.3657,-122.113,0
2222900082,20140513T000000,449500,1770,6610,0,0,960,1954,98133,47.7703,-122.343,0
2483200060,20140612T000000,678500,2460,6600,0,2,1370,1952,98136,47.5215,-122.383,0
7922710690,20140519T000000,602000,3290,11900,0,0,3290,1973,98052,47.6626,-122.141,0
625049310,20150311T000000,587750,890,4730,0,0,890,1941,98103,47.6876,-122.341,0
4027701294,20150129T000000,485000,2650,12350,0,0,1470,1975,98028,47.7669,-122.268,0
1592000260,20150217T000000,600000,2240,9314,0,0,2240,1984,98074,47.6216,-122.032,1
2619950310,20150507T000000,489500,2730,5707,0,0,2000,2011,98019,47.7327,-121.965,0
2193340120,20140604T000000,572000,1830,7897,0,0,1290,1986,98052,47.6914,-122.103,0
809001070,20150123T000000,550000,1520,2500,0,0,1520,1912,98109,47.6347,-122.352,0
9290860140,20140923T000000,455000,2440,5001,0,0,2440,2005,98056,47.5108,-122.193,0
1423069095,20140507T000000,600000,2460,108900,0,0,1860,1977,98027,47.4824,-122,1
1788800910,20141020T000000,190000,1200,10458,0,0,1200,1961,98023,47.3262,-122.342,0
1931300175,20140702T000000,575000,1660,4800,0,0,1660,1922,98103,47.6556,-122.345,0
2822049254,20140516T000000,375000,2790,7956,0,0,2790,2005,98198,47.3681,-122.31,1
6072760390,20150407T000000,547500,2610,7254,0,0,1610,1975,98006,47.5618,-122.176,0
5457800930,20140613T000000,1700000,3170,3000,0,2,1990,1900,98109,47.6291,-122.351,1
252000300,20150120T000000,300000,1470,16500,0,0,1470,1961,98042,47.3617,-122.061,0
7237500650,20150213T000000,1280000,5040,9466,0,0,5040,2004,98059,47.5282,-122.133,1
259801030,20150309T000000,526000,1610,8000,0,0,1190,1966,98008,47.6301,-122.118,0
9320990120,20140703T000000,345000,2040,5523,0,0,2040,1999,98148,47.432,-122.328,0
1723049567,20140730T000000,150000,1320,24684,0,0,1320,1979,98168,47.4771,-122.322,0
7016300050,20140723T000000,420000,2030,8100,0,0,1150,1973,98034,47.7404,-122.186,0
269000085,20140708T000000,1200000,3960,6654,0,0,2850,2006,98199,47.6461,-122.389,1
8151601190,20141203T000000,180000,1460,11726,0,0,1290,1936,98146,47.5039,-122.361,0
3127200036,20140728T000000,590000,1990,8325,0,0,1310,1997,98034,47.705,-122.201,0
5602000275,20140825T000000,259950,1540,10212,0,0,1540,1948,98022,47.2056,-121.999,0
2600020330,20140813T000000,1220000,3670,15400,0,3,3670,1986,98006,47.5581,-122.156,1
2436200185,20150223T000000,829900,3840,4000,0,0,2640,2001,98105,47.6642,-122.291,0
3188100105,20141107T000000,650000,2110,6820,0,0,1530,1942,98115,47.6882,-122.306,0
9266700845,20150429T000000,325000,830,5100,0,0,830,1941,98103,47.6932,-122.346,0
5424100030,20150211T000000,327555,2329,5720,0,0,2329,2010,98030,47.362,-122.2,0
5035300085,20140602T000000,730000,2360,6000,0,0,1260,1939,98199,47.6534,-122.41,0
9522100375,20140715T000000,775000,1720,5000,0,0,1720,1915,98103,47.6627,-122.355,0
8567300140,20140723T000000,545000,3410,35040,0,0,3410,1984,98038,47.4054,-122.03,1
1226039129,20150209T000000,400000,1560,8250,0,0,1320,1964,98177,47.7565,-122.358,0
8856004328,20150327T000000,255000,2163,5882,0,0,2163,2006,98001,47.2736,-122.251,0
2423020180,20150507T000000,670000,2040,7031,0,0,2040,2012,98033,47.7016,-122.17,0
4325000125,20150318T000000,255000,1340,8450,0,0,1340,1958,98188,47.4405,-122.28,0
2896000680,20140729T000000,600000,2810,17674,0,0,1640,1978,98052,47.6745,-122.144,0
3620069036,20141021T000000,265000,1820,32666,0,0,1820,1966,98022,47.1803,-121.974,0
1026069044,20141010T000000,785000,3200,53357,0,0,3200,1972,98077,47.755,-122.035,1
2123049175,20141210T000000,235000,1980,11214,0,0,1980,1959,98168,47.4696,-122.298,0
5700000245,20140602T000000,540000,1720,4240,0,0,1460,1925,98144,47.579,-122.294,0
2688100071,20150415T000000,500000,1280,5400,0,0,1280,1964,98117,47.6949,-122.371,0
4253400100,20150410T000000,402723,1160,1073,0,0,880,2007,98144,47.5788,-122.315,0
6817850110,20150421T000000,785000,3210,24527,0,0,3210,1984,98074,47.6399,-122.052,1
525069133,20140805T000000,780000,3900,40962,0,0,3900,1991,98053,47.683,-122.063,1
3303860160,20150224T000000,430000,2670,12806,0,0,2670,2010,98038,47.3686,-122.059,1
726059344,20150421T000000,475000,1580,8659,0,0,1220,1961,98011,47.7599,-122.215,0
9297800165,20141211T000000,430000,2020,4840,0,0,1200,1925,98126,47.5576,-122.376,0
1624059219,20141105T000000,850000,2640,13939,0,1,1640,1963,98006,47.5647,-122.165,0
7300200400,20141105T000000,682000,2450,34092,0,0,2450,1980,98075,47.5751,-122.049,0
3288301010,20140625T000000,585000,2890,6825,0,0,1560,1973,98034,47.734,-122.182,0
3277800729,20141016T000000,275000,1170,1174,0,0,840,2007,98126,47.5459,-122.376,0
1823039205,20140624T000000,585000,2270,100545,0,0,2270,1998,98070,47.4815,-122.47,0
923059259,20150401T000000,455950,2720,5771,0,0,2720,2015,98056,47.4917,-122.17,0
2313900610,20150428T000000,410000,1420,3750,0,0,1420,1987,98116,47.5725,-122.383,0
7305900082,20141230T000000,350000,1490,10344,0,0,1490,1985,98155,47.7517,-122.326,0
5635100090,20150225T000000,379950,2612,5850,0,0,2612,2014,98030,47.3751,-122.189,0
2402100895,20140625T000000,640000,1620,6000,0,0,1040,1947,98103,47.6878,-122.331,0
3819750170,20150310T000000,415000,2080,9600,0,0,2080,1988,98028,47.7698,-122.238,0
7518503220,20141028T000000,520000,1840,3825,0,0,1040,1928,98117,47.6808,-122.38,0
5592900205,20150409T000000,380000,1800,7191,0,3,990,1952,98056,47.4828,-122.191,0
3630220220,20140923T000000,775000,3060,4573,0,0,2410,2012,98029,47.5522,-122.001,1
723000226,20141028T000000,1250000,2780,4815,0,2,2780,1974,98105,47.6569,-122.286,1
3438501150,20140728T000000,300000,720,7598,0,0,720,1947,98106,47.5483,-122.36,0
5019500215,20150115T000000,495000,1280,4000,0,0,730,1929,98116,47.5798,-122.383,0
8691330330,20150409T000000,899000,4080,10295,0,0,4080,1998,98075,47.5933,-121.982,1
8562900520,20140612T000000,640000,3690,11928,0,0,2540,2006,98074,47.6108,-122.06,1
9542850580,20141010T000000,760000,3040,9690,0,0,1940,1978,98005,47.5923,-122.169,1
4389200796,20140522T000000,1600000,3160,12824,0,2,1820,1966,98004,47.6151,-122.216,1
3626039250,20150428T000000,283000,940,6350,0,0,940,1942,98103,47.698,-122.357,0
9268851670,20150424T000000,645000,2170,1984,0,0,2170,2008,98027,47.5401,-122.027,0
4426600125,20141118T000000,279000,1520,8055,0,0,1520,1952,98125,47.7222,-122.305,0
4223000140,20140805T000000,260750,1560,9635,0,0,1260,1966,98003,47.341,-122.309,0
6119700030,20150508T000000,699950,3674,12793,0,1,3674,1987,98166,47.4357,-122.343,1
7299601410,20140808T000000,333000,2623,7184,0,0,2623,2012,98092,47.259,-122.202,0
5015001045,20140826T000000,1050000,3560,4000,0,2,2970,1996,98112,47.6265,-122.3,1
7856410430,20140530T000000,1390000,5700,20000,0,4,2850,1977,98006,47.5601,-122.16,1
8121200460,20141119T000000,530000,2030,10958,0,0,2030,1983,98052,47.7251,-122.11,0
6664900410,20140626T000000,252500,1900,8002,0,0,1900,1991,98023,47.2909,-122.352,0
8682290660,20141126T000000,699950,2390,7489,0,0,2390,2007,98053,47.7243,-122.032,0
1201500010,20150330T000000,833000,2190,12690,0,2,1170,1973,98033,47.6627,-122.189,0
2414600366,20141114T000000,199900,720,7140,0,0,720,1930,98146,47.5119,-122.339,0
9376301180,20150408T000000,552500,1430,5000,0,0,1430,1949,98117,47.6895,-122.37,0
7957600075,20150406T000000,202500,1510,9898,0,0,1110,1954,98148,47.4303,-122.334,0
4136950070,20150414T000000,260000,1500,7401,0,0,1500,1998,98092,47.2625,-122.221,0
946000295,20141210T000000,469000,1440,1362,0,0,1440,2014,98117,47.6908,-122.365,0
9455200329,20141104T000000,495000,1890,6557,0,0,1890,1967,98125,47.7032,-122.286,0
624111000,20140805T000000,950000,4040,14338,0,0,3030,1986,98077,47.7268,-122.06,1
9412400185,20140619T000000,1310000,4750,13912,0,2,3600,2005,98118,47.5332,-122.265,1
8673400061,20141119T000000,382000,1070,877,0,0,1070,2005,98107,47.6699,-122.393,0
5014000225,20141222T000000,337500,1300,6731,0,0,1300,1950,98116,47.5697,-122.395,0
3056700150,20140625T000000,200000,1190,6833,0,0,1190,1995,98092,47.3191,-122.18,0
1115800440,20140918T000000,525000,1650,8560,0,0,1650,1970,98052,47.6652,-122.146,0
2354300740,20150303T000000,551000,1580,6000,0,0,1580,1947,98027,47.5286,-122.032,0
148000440,20140818T000000,313300,970,4800,0,0,970,1911,98116,47.5754,-122.414,0
8682280340,20150430T000000,490000,1440,6265,0,0,1440,2005,98053,47.7028,-122.013,0
2730000070,20140814T000000,225000,1120,10665,0,0,1120,1961,98001,47.2886,-122.274,0
5416300230,20140717T000000,775000,4130,77832,0,2,4130,2011,98042,47.3229,-122.045,1
1954700610,20141209T000000,2190000,3360,7108,0,0,2770,1905,98112,47.6187,-122.284,1
7212651950,20140710T000000,350000,2800,9538,0,0,2800,1993,98003,47.2675,-122.307,0
1954430180,20150105T000000,485000,1680,7385,0,0,1680,1988,98074,47.6194,-122.041,0
8127700210,20150427T000000,600000,1560,3200,0,0,880,1946,98199,47.6419,-122.394,0
8096600100,20141215T000000,455000,2120,9442,0,0,1060,1968,98011,47.7675,-122.226,0
6021502250,20140825T000000,597000,2120,4000,0,0,1720,1927,98117,47.688,-122.383,0
2596400050,20140730T000000,375000,1960,7955,0,0,1260,1963,98177,47.7641,-122.364,0
3622059088,20140513T000000,450000,2450,42180,0,0,2450,1978,98042,47.3549,-122.111,0
422069067,20150512T000000,276500,2380,128937,0,0,2380,1960,98038,47.4253,-122.043,0
4077800593,20140915T000000,355000,1360,8968,0,0,1360,1956,98125,47.7105,-122.289,0
7518507055,20150402T000000,855000,2630,2550,0,0,2030,2006,98117,47.6775,-122.385,1
7429000130,20150509T000000,515000,2980,12534,0,0,2980,1996,98031,47.3999,-122.211,1
3214200070,20150429T000000,457500,1210,7636,0,0,1210,1952,98118,47.5377,-122.266,0
3126049052,20150318T000000,551000,2040,6348,0,0,1020,1962,98103,47.6964,-122.336,0
8078430030,20140716T000000,560000,1960,9686,0,0,1460,1989,98074,47.6339,-122.026,0
5460500040,20150421T000000,1300000,4440,9270,0,0,2220,1968,98040,47.5708,-122.212,1
1223059081,20150325T000000,480000,1960,43995,0,0,1960,1970,98059,47.4915,-122.106,0
6150200435,20140513T000000,230000,650,5360,0,0,650,1931,98133,47.7281,-122.335,0
3598600049,20150424T000000,224000,840,7203,0,0,840,1949,98168,47.4756,-122.301,0
7203000465,20141018T000000,245000,1450,9333,0,0,1450,1972,98003,47.346,-122.315,0
9407111100,20150422T000000,220650,1460,10500,0,0,1460,1980,98045,47.4461,-121.768,0
475000080,20141111T000000,515000,1400,5000,0,0,1150,1904,98107,47.6681,-122.362,0
2201500240,20140730T000000,475000,1260,10065,0,0,1260,1954,98006,47.5727,-122.138,0
136000220,20150325T000000,593000,2000,2500,0,1,1810,1994,98116,47.5788,-122.396,0
5145100080,20150206T000000,475000,1780,8033,0,0,1210,1977,98034,47.7275,-122.219,0
6146600185,20140507T000000,160000,1040,13100,0,0,1040,1912,98032,47.3877,-122.234,0
6306100080,20140909T000000,234950,1430,10850,0,0,1430,1994,98001,47.2671,-122.233,0
1775910370,20150205T000000,464000,2220,15232,0,0,1690,1978,98072,47.7449,-122.103,1
6666830320,20150324T000000,950968,3220,5081,0,0,3220,2013,98052,47.7048,-122.111,0
5608000080,20140722T000000,917000,3500,10891,0,2,3500,1995,98027,47.5533,-122.093,1
9542100165,20141107T000000,875000,3720,14125,0,0,1930,1960,98005,47.5911,-122.177,1
7504020810,20141020T000000,610000,2520,11700,0,0,2520,1977,98074,47.6322,-122.053,1
3625710080,20140626T000000,1030000,3320,19850,0,2,2040,1977,98040,47.527,-122.228,1
1133000385,20140530T000000,740000,3990,18897,0,0,3090,1937,98125,47.7228,-122.31,0
7885801460,20150106T000000,325000,2260,5702,0,0,2260,2002,98042,47.3488,-122.151,0
3603000410,20141208T000000,174950,730,6000,0,0,730,1950,98198,47.3832,-122.3,0
1796500100,20150211T000000,259000,1260,3604,0,0,1260,2012,98042,47.3612,-122.103,0
9528104360,20140912T000000,435000,901,1245,0,0,901,2001,98115,47.6774,-122.325,0
2568200740,20140811T000000,720000,2860,5379,0,0,2860,2005,98052,47.7082,-122.104,1
2231800020,20141120T000000,366000,2020,8093,0,0,1300,1961,98133,47.7685,-122.332,0
2011400230,20140626T000000,575000,3690,49709,0,2,2690,1960,98198,47.3908,-122.32,1
3303980470,20141201T000000,1190000,3960,12895,0,0,3960,2001,98059,47.5211,-122.151,1
421079105,20150309T000000,325000,1480,97138,0,0,1480,1984,98010,47.3317,-121.927,0
3278602490,20140926T000000,365000,1780,1754,0,0,1780,2007,98126,47.548,-122.373,0
6749700063,20141215T000000,356000,1230,989,0,0,1230,2007,98103,47.6975,-122.348,0
1840300100,20140918T000000,309950,1510,9843,0,0,1510,1961,98188,47.4419,-122.27,0
2770604346,20140705T000000,499000,1540,1326,0,0,1390,1995,98119,47.6457,-122.374,0
2968801085,20150508T000000,334000,1680,7620,0,0,1180,1965,98166,47.4578,-122.351,0
2391600335,20150203T000000,804000,2620,5060,0,0,2620,2005,98116,47.5634,-122.394,1
240000031,20150313T000000,322000,1940,10200,0,0,1360,1960,98188,47.4253,-122.283,0
2807100095,20140908T000000,402000,1510,9176,0,0,1510,1957,98133,47.7651,-122.339,0
9475200030,20140616T000000,499000,1750,12325,0,0,1470,1968,98052,47.6832,-122.118,0
3663500060,20140625T000000,400000,2180,7508,0,0,1420,1962,98133,47.7606,-122.336,0
9284801165,20140530T000000,315000,1060,5750,0,0,1060,1981,98126,47.5523,-122.372,0
2288900140,20141218T000000,1620000,3490,4000,0,0,2570,2009,98112,47.6385,-122.281,1
1934800087,20140626T000000,446000,1370,1221,0,0,1080,2008,98122,47.6039,-122.307,0
4038400150,20141113T000000,465000,2760,9137,0,0,1380,1960,98007,47.6079,-122.132,0
3331500820,20140610T000000,516200,2110,5150,0,0,1080,1919,98118,47.5521,-122.271,0
6306800020,20141111T000000,452000,2716,7850,0,0,2716,2014,98030,47.352,-122.197,1
626049115,20141105T000000,405000,2620,8960,0,0,1520,1955,98133,47.7642,-122.335,0
1407300012,20150128T000000,400000,1050,1173,0,0,720,2004,98122,47.6181,-122.302,0
8679600100,20150130T000000,465000,1750,12491,0,0,1390,1961,98033,47.6995,-122.174,0
7129300520,20141013T000000,221900,1180,5650,0,0,1180,1955,98178,47.5112,-122.257,0
5711200170,20140523T000000,535000,2210,7620,0,0,2210,1994,98052,47.6938,-122.13,0
7715800710,20140722T000000,470000,1850,11250,0,0,1210,1981,98074,47.6264,-122.062,0
4099501215,20140603T000000,713250,2050,9000,0,0,2050,1951,98040,47.5885,-122.245,0
2113700005,20150417T000000,283000,1830,7600,0,0,1490,1947,98106,47.5317,-122.351,0
3211580210,20150411T000000,299900,1730,9893,0,0,1730,1988,98042,47.3747,-122.164,1
7202360430,20140701T000000,920000,4080,10666,0,0,4080,2005,98053,47.6818,-122.023,1
4083801785,20150313T000000,660000,1070,5000,0,0,1070,1924,98103,47.6631,-122.337,0
2111010760,20150108T000000,357500,3270,9146,0,0,3270,2002,98092,47.3342,-122.169,0
6928000590,20140508T000000,349000,1590,9620,0,0,1590,1988,98059,47.4815,-122.152,0
4046500510,20140905T000000,307000,1410,16105,0,0,1410,1982,98014,47.6927,-121.913,0
4006000251,20140822T000000,226000,970,5000,0,0,970,1968,98118,47.5282,-122.279,0
1858600012,20140605T000000,310000,2192,12128,0,0,2192,2006,98030,47.3644,-122.2,0
3904900530,20140613T000000,485000,1580,6065,0,0,1580,1985,98029,47.5692,-122.021,0
8581400345,20150409T000000,315000,2210,4191,0,0,2210,2004,98002,47.2959,-122.225,0
5556800260,20150305T000000,230000,1440,10800,0,0,1440,1967,98001,47.3417,-122.283,0
293600080,20140617T000000,280000,1930,7207,0,0,1360,1988,98030,47.3783,-122.182,0
2877101340,20150318T000000,426000,640,2500,0,0,640,1918,98117,47.6776,-122.361,0
2162000160,20150303T000000,992000,2950,15207,0,0,2070,1966,98040,47.5571,-122.216,1
3876300600,20141212T000000,371000,1610,11305,0,0,1610,1968,98034,47.727,-122.176,0
7883603648,20140522T000000,300000,2760,6000,0,0,2760,2006,98108,47.5289,-122.321,0
6135300010,20141204T000000,248000,700,8301,0,0,700,1953,98155,47.7712,-122.323,0
1387301430,20140818T000000,460000,1650,7313,0,0,1220,1975,98011,47.7375,-122.194,0
4104500191,20140522T000000,1170000,2890,12130,0,3,2830,1987,98033,47.6505,-122.203,1
9136101335,20140515T000000,613000,1550,4815,0,0,1550,1909,98103,47.667,-122.336,0
3636800180,20150123T000000,782000,3510,24604,0,0,3510,1997,98053,47.6772,-122.056,1
3205500230,20140811T000000,381000,1330,7216,0,0,1330,1969,98034,47.7199,-122.18,0
259600530,20140505T000000,501000,2070,7519,0,0,1160,1963,98008,47.632,-122.119,0
6751300130,20140813T000000,510500,1270,8000,0,0,1270,1957,98007,47.5874,-122.136,0
3013300830,20141106T000000,410000,1030,4366,0,0,1030,1912,98136,47.5311,-122.384,0
461002890,20140619T000000,499000,1840,5000,0,0,920,1910,98117,47.6808,-122.376,0
567000385,20140623T000000,362500,940,1768,0,0,940,2009,98144,47.5925,-122.295,0
1449000260,20141112T000000,493000,1790,11393,0,0,1790,1978,98052,47.6297,-122.099,0
8946780110,20140804T000000,809950,3660,4903,0,0,2760,2014,98034,47.7184,-122.156,1
8096000060,20150413T000000,655000,1450,15798,1,4,1230,1915,98166,47.4497,-122.375,0
7852060490,20140709T000000,356000,1590,3411,0,0,1590,2000,98065,47.5303,-121.878,0
8651411460,20150106T000000,214000,1240,5200,0,0,1240,1970,98042,47.3683,-122.079,0
1604601572,20140905T000000,345000,860,696,0,0,860,2009,98118,47.5663,-122.29,1
7462900015,20150108T000000,387000,1760,45133,0,0,1760,1984,98065,47.5124,-121.866,0
7745500015,20150318T000000,403000,1400,6879,0,0,1400,1951,98155,47.7508,-122.286,0
3971702325,20141103T000000,244000,1470,9337,0,0,1470,1991,98155,47.7651,-122.323,0
1023089085,20140804T000000,390000,1850,15170,0,0,1850,1965,98045,47.4991,-121.774,0
6632300212,20140505T000000,366750,1571,2017,0,0,1571,2008,98125,47.7338,-122.309,0
9348700020,20140825T000000,734500,3280,6845,0,0,3280,2003,98052,47.7042,-122.107,1
9831200520,20141006T000000,1440000,3720,5000,0,0,2720,1905,98102,47.6282,-122.322,1
7237500360,20141106T000000,1500000,5550,12968,0,0,5550,2005,98059,47.5305,-122.135,1
9526500090,20140822T000000,400000,2090,7634,0,0,1450,2001,98019,47.7408,-121.974,0
3629940160,20150311T000000,2200000,5840,17168,0,0,4570,2006,98029,47.5457,-121.991,1
3343900326,20150311T000000,552500,3710,10400,0,0,2290,2002,98056,47.5041,-122.186,0
9808640090,20150319T000000,815000,2415,2186,0,1,2415,1981,98033,47.6506,-122.202,1
6703700025,20141105T000000,373000,1850,9655,0,0,1100,1959,98155,47.7358,-122.319,0
8945100320,20140506T000000,136500,1420,8580,0,0,1420,1962,98023,47.3076,-122.362,0
1542800010,20140909T000000,472500,1650,3711,0,0,1650,1996,98052,47.6863,-122.093,0
8830400135,20150305T000000,264950,1470,11599,0,0,1070,1967,98030,47.3632,-122.188,0
4036800170,20140623T000000,453000,2120,7420,0,0,1060,1956,98008,47.6019,-122.13,0
6448000090,20140512T000000,1580000,3650,20150,0,0,2360,1975,98004,47.6215,-122.224,1
3438500781,20140812T000000,330000,2120,6893,0,0,1060,1983,98106,47.5508,-122.355,0
2224079086,20141110T000000,520000,1430,53628,0,0,1430,1985,98024,47.5577,-121.891,0
5364200695,20150317T000000,1080000,2640,5000,0,0,1840,1943,98105,47.6619,-122.275,1
4305200070,20140922T000000,561000,1640,7200,0,0,1640,1985,98007,47.5948,-122.153,0
8651410240,20150202T000000,209000,920,5200,0,0,920,1969,98042,47.3647,-122.082,0
